"x","y"
576504.651214012,7490508.22228844
401504.651214013,7557508.22228844
702504.651214012,7694508.22228844
534504.651214013,7561508.22228844
960504.651214011,7663508.22228844
678504.651214012,7744508.22228844
859504.651214011,7452508.22228844
812504.651214011,7572508.22228844
861504.651214011,7666508.22228844
523504.651214013,7690508.22228844
711504.651214012,7650508.22228844
639504.651214012,7459508.22228844
509504.651214013,7506508.22228844
796504.651214011,7618508.22228844
449504.651214013,7544508.22228844
722504.651214012,7593508.22228844
927504.651214011,7417508.22228844
802504.651214011,7773508.22228844
434504.651214013,7519508.22228844
890504.651214011,7393508.22228844
841504.651214011,7582508.22228844
845504.651214011,7559508.22228844
357504.651214013,7580508.22228844
591504.651214012,7554508.22228844
782504.651214011,7512508.22228844
644504.651214012,7715508.22228844
761504.651214011,7573508.22228844
817504.651214011,7508508.22228844
390504.651214013,7575508.22228844
653504.651214012,7544508.22228844
641504.651214012,7496508.22228844
652504.651214012,7699508.22228844
706504.651214012,7709508.22228844
729504.651214012,7571508.22228844
683504.651214012,7529508.22228844
621504.651214012,7567508.22228844
658504.651214012,7549508.22228844
731504.651214012,7722508.22228844
739504.651214012,7746508.22228844
618504.651214012,7676508.22228844
587504.651214012,7515508.22228844
816504.651214011,7562508.22228844
653504.651214012,7709508.22228844
383504.651214013,7620508.22228844
438504.651214013,7526508.22228844
722504.651214012,7628508.22228844
815504.651214011,7593508.22228844
727504.651214012,7529508.22228844
913504.651214011,7694508.22228844
658504.651214012,7660508.22228844
680504.651214012,7701508.22228844
596504.651214012,7493508.22228844
595504.651214012,7721508.22228844
896504.651214011,7406508.22228844
447504.651214013,7534508.22228844
722504.651214012,7719508.22228844
650504.651214012,7684508.22228844
495504.651214013,7585508.22228844
735504.651214012,7636508.22228844
737504.651214012,7608508.22228844
720504.651214012,7466508.22228844
336504.651214013,7585508.22228844
738504.651214012,7655508.22228844
301504.651214014,7583508.22228844
551504.651214012,7522508.22228844
413504.651214013,7533508.22228844
714504.651214012,7564508.22228844
633504.651214012,7650508.22228844
773504.651214011,7564508.22228844
947504.651214011,7589508.22228844
654504.651214012,7565508.22228844
466504.651214013,7580508.22228844
739504.651214012,7775508.22228844
463504.651214013,7551508.22228844
705504.651214012,7561508.22228844
337504.651214013,7599508.22228844
459504.651214013,7613508.22228844
809504.651214011,7376508.22228844
739504.651214012,7571508.22228844
984504.65121401,7585508.22228844
947504.651214011,7654508.22228844
724504.651214012,7614508.22228844
534504.651214013,7578508.22228844
328504.651214013,7560508.22228844
557504.651214012,7543508.22228844
866504.651214011,7397508.22228844
689504.651214012,7584508.22228844
829504.651214011,7418508.22228844
725504.651214012,7407508.22228844
673504.651214012,7464508.22228844
690504.651214012,7505508.22228844
983504.65121401,7454508.22228844
753504.651214011,7475508.22228844
750504.651214011,7487508.22228844
716504.651214012,7461508.22228844
270504.651214014,7495508.22228844
437504.651214013,7471508.22228844
855504.651214011,7543508.22228844
573504.651214012,7603508.22228844
699504.651214012,7756508.22228844
707504.651214012,7611508.22228844
431504.651214013,7445508.22228844
654504.651214012,7543508.22228844
336504.651214013,7575508.22228844
779504.651214011,7688508.22228844
325504.651214013,7437508.22228844
661504.651214012,7741508.22228844
759504.651214011,7639508.22228844
911504.651214011,7386508.22228844
834504.651214011,7698508.22228844
443504.651214013,7477508.22228844
659504.651214012,7622508.22228844
742504.651214012,7663508.22228844
942504.651214011,7624508.22228844
720504.651214012,7754508.22228844
849504.651214011,7585508.22228844
811504.651214011,7688508.22228844
463504.651214013,7678508.22228844
564504.651214012,7573508.22228844
694504.651214012,7567508.22228844
552504.651214012,7621508.22228844
656504.651214012,7494508.22228844
603504.651214012,7574508.22228844
659504.651214012,7441508.22228844
570504.651214012,7557508.22228844
922504.651214011,7597508.22228844
613504.651214012,7541508.22228844
272504.651214014,7486508.22228844
770504.651214011,7489508.22228844
442504.651214013,7488508.22228844
783504.651214011,7457508.22228844
818504.651214011,7757508.22228844
343504.651214013,7511508.22228844
593504.651214012,7448508.22228844
509504.651214013,7565508.22228844
630504.651214012,7406508.22228844
738504.651214012,7770508.22228844
322504.651214013,7554508.22228844
699504.651214012,7663508.22228844
255504.651214014,7496508.22228844
664504.651214012,7659508.22228844
661504.651214012,7491508.22228844
849504.651214011,7593508.22228844
309504.651214014,7560508.22228844
811504.651214011,7647508.22228844
699504.651214012,7667508.22228844
870504.651214011,7702508.22228844
742504.651214012,7475508.22228844
624504.651214012,7734508.22228844
790504.651214011,7731508.22228844
449504.651214013,7689508.22228844
380504.651214013,7610508.22228844
555504.651214012,7518508.22228844
699504.651214012,7641508.22228844
676504.651214012,7636508.22228844
641504.651214012,7738508.22228844
704504.651214012,7696508.22228844
766504.651214011,7463508.22228844
430504.651214013,7540508.22228844
713504.651214012,7779508.22228844
709504.651214012,7560508.22228844
242504.651214014,7480508.22228844
637504.651214012,7520508.22228844
561504.651214012,7626508.22228844
630504.651214012,7667508.22228844
810504.651214011,7652508.22228844
474504.651214013,7559508.22228844
642504.651214012,7536508.22228844
253504.651214014,7557508.22228844
327504.651214013,7599508.22228844
418504.651214013,7556508.22228844
552504.651214012,7508508.22228844
656504.651214012,7661508.22228844
776504.651214011,7596508.22228844
797504.651214011,7513508.22228844
983504.65121401,7564508.22228844
708504.651214012,7455508.22228844
793504.651214011,7511508.22228844
925504.651214011,7400508.22228844
584504.651214012,7439508.22228844
759504.651214011,7488508.22228844
593504.651214012,7708508.22228844
932504.651214011,7541508.22228844
542504.651214012,7651508.22228844
927504.651214011,7598508.22228844
738504.651214012,7420508.22228844
392504.651214013,7558508.22228844
910504.651214011,7602508.22228844
712504.651214012,7622508.22228844
679504.651214012,7750508.22228844
692504.651214012,7643508.22228844
340504.651214013,7477508.22228844
816504.651214011,7402508.22228844
785504.651214011,7754508.22228844
520504.651214013,7504508.22228844
701504.651214012,7641508.22228844
736504.651214012,7628508.22228844
293504.651214014,7443508.22228844
787504.651214011,7563508.22228844
545504.651214012,7560508.22228844
718504.651214012,7651508.22228844
775504.651214011,7640508.22228844
703504.651214012,7550508.22228844
717504.651214012,7578508.22228844
711504.651214012,7585508.22228844
634504.651214012,7615508.22228844
360504.651214013,7552508.22228844
961504.651214011,7437508.22228844
565504.651214012,7495508.22228844
434504.651214013,7553508.22228844
755504.651214011,7461508.22228844
722504.651214012,7631508.22228844
682504.651214012,7732508.22228844
454504.651214013,7678508.22228844
415504.651214013,7675508.22228844
745504.651214012,7491508.22228844
597504.651214012,7651508.22228844
715504.651214012,7446508.22228844
657504.651214012,7733508.22228844
686504.651214012,7539508.22228844
576504.651214012,7504508.22228844
673504.651214012,7638508.22228844
570504.651214012,7407508.22228844
821504.651214011,7471508.22228844
398504.651214013,7548508.22228844
418504.651214013,7582508.22228844
487504.651214013,7509508.22228844
730504.651214012,7769508.22228844
605504.651214012,7709508.22228844
849504.651214011,7378508.22228844
726504.651214012,7532508.22228844
999504.65121401,7603508.22228844
287504.651214014,7460508.22228844
692504.651214012,7608508.22228844
388504.651214013,7563508.22228844
709504.651214012,7476508.22228844
745504.651214012,7543508.22228844
692504.651214012,7520508.22228844
728504.651214012,7769508.22228844
838504.651214011,7492508.22228844
409504.651214013,7580508.22228844
968504.651214011,7461508.22228844
899504.651214011,7715508.22228844
486504.651214013,7589508.22228844
842504.651214011,7604508.22228844
746504.651214012,7462508.22228844
540504.651214013,7471508.22228844
414504.651214013,7527508.22228844
506504.651214013,7713508.22228844
671504.651214012,7704508.22228844
1009504.65121401,7610508.22228844
659504.651214012,7527508.22228844
694504.651214012,7525508.22228844
765504.651214011,7474508.22228844
566504.651214012,7551508.22228844
616504.651214012,7731508.22228844
392504.651214013,7528508.22228844
699504.651214012,7653508.22228844
848504.651214011,7617508.22228844
731504.651214012,7601508.22228844
444504.651214013,7610508.22228844
606504.651214012,7529508.22228844
799504.651214011,7724508.22228844
420504.651214013,7592508.22228844
861504.651214011,7517508.22228844
676504.651214012,7726508.22228844
314504.651214014,7514508.22228844
658504.651214012,7665508.22228844
854504.651214011,7608508.22228844
544504.651214012,7601508.22228844
665504.651214012,7445508.22228844
669504.651214012,7404508.22228844
681504.651214012,7754508.22228844
942504.651214011,7521508.22228844
681504.651214012,7443508.22228844
721504.651214012,7640508.22228844
439504.651214013,7560508.22228844
932504.651214011,7624508.22228844
659504.651214012,7451508.22228844
773504.651214011,7587508.22228844
610504.651214012,7716508.22228844
381504.651214013,7600508.22228844
944504.651214011,7626508.22228844
334504.651214013,7566508.22228844
779504.651214011,7624508.22228844
773504.651214011,7448508.22228844
870504.651214011,7449508.22228844
705504.651214012,7424508.22228844
558504.651214012,7426508.22228844
633504.651214012,7625508.22228844
488504.651214013,7687508.22228844
464504.651214013,7578508.22228844
693504.651214012,7637508.22228844
972504.65121401,7399508.22228844
639504.651214012,7605508.22228844
711504.651214012,7655508.22228844
442504.651214013,7544508.22228844
839504.651214011,7499508.22228844
669504.651214012,7514508.22228844
665504.651214012,7650508.22228844
728504.651214012,7459508.22228844
874504.651214011,7589508.22228844
782504.651214011,7598508.22228844
591504.651214012,7567508.22228844
783504.651214011,7673508.22228844
702504.651214012,7446508.22228844
818504.651214011,7579508.22228844
605504.651214012,7540508.22228844
343504.651214013,7490508.22228844
600504.651214012,7645508.22228844
452504.651214013,7703508.22228844
731504.651214012,7588508.22228844
731504.651214012,7479508.22228844
689504.651214012,7630508.22228844
733504.651214012,7511508.22228844
427504.651214013,7684508.22228844
765504.651214011,7442508.22228844
703504.651214012,7623508.22228844
803504.651214011,7637508.22228844
736504.651214012,7472508.22228844
495504.651214013,7671508.22228844
723504.651214012,7653508.22228844
694504.651214012,7462508.22228844
652504.651214012,7722508.22228844
833504.651214011,7752508.22228844
677504.651214012,7652508.22228844
419504.651214013,7563508.22228844
671504.651214012,7740508.22228844
672504.651214012,7732508.22228844
925504.651214011,7531508.22228844
868504.651214011,7696508.22228844
813504.651214011,7612508.22228844
451504.651214013,7546508.22228844
697504.651214012,7537508.22228844
675504.651214012,7681508.22228844
388504.651214013,7584508.22228844
643504.651214012,7684508.22228844
708504.651214012,7520508.22228844
315504.651214014,7525508.22228844
755504.651214011,7497508.22228844
573504.651214012,7612508.22228844
698504.651214012,7654508.22228844
695504.651214012,7506508.22228844
373504.651214013,7616508.22228844
715504.651214012,7735508.22228844
762504.651214011,7682508.22228844
660504.651214012,7721508.22228844
516504.651214013,7524508.22228844
715504.651214012,7415508.22228844
502504.651214013,7514508.22228844
488504.651214013,7508508.22228844
779504.651214011,7606508.22228844
418504.651214013,7569508.22228844
737504.651214012,7617508.22228844
662504.651214012,7550508.22228844
